,0
379,136.2439730101269
380,136.34223545537873
381,135.74634852953443
382,135.33672659844873
383,134.8764858397197
384,134.80685819197308
385,134.79253855258742
386,134.80960492084415
387,134.35753830276076
388,133.87107509628214
389,136.89635351161849
390,133.1399704764438
391,136.2210887273226
392,139.51952326435634
393,139.81935695621578
394,139.96037505926094
395,141.08149732037063
396,142.87277567919602
397,140.98428925857195
398,142.97658763162818
399,143.73494506193924
400,144.274124146501
401,145.71462139226244
402,144.60872239775662
403,144.45161686669712
404,142.2454029601933
405,142.12978870560255
406,143.27013066041684
407,142.32122483228207
408,143.22730029039306
409,143.95817485476394
410,144.88827293611547
411,145.0007124843882
412,144.34399315491123
413,144.4191041714339
414,144.78731786001805
415,145.23435960289098
416,145.56601492717218
417,146.32244287813407
418,146.3539784970063
419,146.70254015321925
420,145.62208826952127
421,148.14432283990166
422,148.24605753421972
423,148.71839354753567
424,149.32362431339283
425,150.8887235840439
426,150.62217037123384
427,150.81989123625937
428,150.82747913943678
429,146.9105101228143
430,147.2706333197734
431,146.1488697588228
432,146.8539488765361
433,147.00079041646802
434,145.35138814189557
435,146.36318883640075
436,146.79085527659464
437,147.27709392640557
438,147.4222823379494
439,147.2535898357316
440,145.2668527779699
441,145.44317283042346
442,148.73907741762724
443,149.95036573138853
444,150.863893746347
445,148.54928728309068
446,147.8697077491767
447,146.1452548980357
448,146.82167960000186
449,147.26700084653044
450,150.08530692873012
451,149.42621512034953
452,149.09062021503624
453,149.10241375726252
454,149.68742870944533
455,149.68393693291137
456,150.74471774989243
457,152.35002471691942
458,151.50718160706236
459,152.5533168123831
460,154.89647444003361
461,154.73784852465752
462,155.2322205029792
463,157.5866306685479
464,156.01483332272616
465,158.0922013443911
466,157.59630007470804
467,155.07914925842897
468,154.85128193100917
469,154.7236485768004
470,155.21570531396307
471,155.19953633444425
472,156.15674163664661
473,156.66674979338657
474,155.9541523513967
475,157.6595252515524
476,158.18617368596634
477,157.545086097151
478,158.5418699624227
479,159.05089158548148
480,159.67600977916007
481,160.62081127163577
482,161.15350049455688
483,161.9553936080827
484,161.90554525531007
485,162.5891762071616
486,162.32918399965408
487,163.34211091235514
488,164.23090645794517
489,164.31146139978463
490,167.97984919739142
491,166.8747793174664
492,164.75354198600343
493,164.70355961244826
494,165.5727244681285
495,165.3749089890466
496,164.9837938670975
497,166.8960271076913
498,167.6094270695936
499,168.18061444722068
500,168.11398821816576
