,0,1
715,220.8472136542079,-9.331835523934075
716,220.50107431694002,-8.240044678870154
717,220.5383057569429,-7.741649308904921
718,220.73566026836662,-8.205508720098532
719,221.76508969064773,-5.778342171692912
720,222.92501289088355,-5.496205626484458
721,222.31716323348542,-5.135747129878925
722,224.42853812984208,-5.102371116334959
723,224.2681660245346,-4.800772021338684
724,224.991869177845,-4.083617655438035
725,225.41940674436475,-3.513373318766644
726,227.67421499711384,-2.5005531733905366
727,227.63532645556035,-2.3437988560177168
728,229.6093775862915,-2.552206838596756
729,229.7938722767693,-3.6566699132003624
730,230.23576151386212,-3.151789788267996
731,230.7327353732153,-2.2333171318598173
732,232.4492428736613,-0.37162291084726634
733,232.62809881124525,-1.741532974155949
734,232.50863211556188,-1.0692009070489321
735,231.79640252449556,-0.6957868492966778
736,231.76813438220339,0.05107703750476219
737,234.05235805920623,0.6056321756072827
738,234.16523440718686,1.830957136878928
739,234.1775977942023,2.705374112626241
740,234.86940960348429,1.9764077396623034
741,237.1279495363906,1.810531684032805
742,236.7936323145763,1.5078402206667076
743,237.78572574794617,-1.6851377395569598
744,238.17830028201956,-0.9379649268390081
745,238.35138859474134,-0.37234911780521757
746,238.4673701069517,-0.7949660805776909
747,238.53881730329292,-1.8230920211820296
748,238.16358300904653,-2.1145076371616476
749,238.68658417528798,-2.360556077941085
750,238.96885345990938,-2.3876378220561296
751,239.0503400941096,-1.525412417289778
752,239.74248698797032,-2.2268893141264074
753,240.71945561387759,-4.032389014596775
754,241.8134190066235,-7.514101498679536
755,241.42131818151364,-7.683404637927324
756,241.89235604008968,-8.215103223276971
757,242.39020270195007,-10.51594936997445
758,245.27465754325675,-11.767047157907324
759,245.5337335259309,-11.199702100043824
760,245.4624142947376,-11.77580191668131
761,245.42337898806056,-11.71093323262421
762,245.95532851207338,-11.91574294036252
763,246.40703692913925,-12.477686460006858
764,246.35191504784362,-13.956571961145778
765,246.64504818163306,-16.431809705776967
766,247.01514596943574,-16.70039403979697
767,247.25276229908184,-15.618146703663815
768,247.607326658256,-16.06002882300969
769,247.24183295388494,-15.391465673846504
770,247.15422879426066,-15.552880528072372
771,246.87287833961082,-17.666198081455065
772,247.20511527298407,-19.399480398187958
773,247.51864600689777,-21.390019082466893
774,248.22106626945268,-21.811374989613427
775,249.13815058106812,-23.40797820549449
776,248.75256704123706,-25.433363052498926
777,248.63251894253924,-27.951745277787413
778,248.11365941831733,-27.844744141306688
779,247.389625149175,-31.017623635131372
780,247.57625113964153,-31.92624794712932
781,244.71868325418515,-31.701705866943485
782,244.33568372765188,-34.71461035709032
783,243.21571090318426,-35.56621074038041
784,243.63154127629997,-37.651636058178674
785,244.1830178260515,-37.63324098265534
786,244.4308072565519,-37.96153785376538
787,243.9016324437662,-38.53658706043651
788,243.76934167839164,-38.34588191791683
789,243.42430251474056,-37.73537434566294
790,243.3483120785429,-40.12978015891387
791,241.4362619906031,-41.95918368944925
792,241.3130650123012,-41.92805907756112
793,241.4624096092322,-42.69426416034478
794,242.6075198430343,-44.582668960953264
795,241.98968188453375,-45.65879299484008
796,239.9766440634363,-46.87213855766483
797,239.09601124643058,-45.19094216207005
798,239.33310297901136,-45.82953669550969
799,239.38346884793063,-46.96267625070298
800,237.29849574356166,-48.048114471201906
801,237.76468312888954,-48.66427904177526
802,237.4613437994113,-50.06365350027918
803,235.40567326547767,-51.40710305312866
804,235.1183453981947,-51.79134301343416
805,234.87811561082447,-53.052784261173926
806,231.6801762823912,-54.25605545138166
807,231.57296809043922,-54.81017473853877
808,229.29743086705454,-54.94731006027443
809,229.11593341535007,-53.29272901199722
810,226.70945731914352,-53.26867302246911
811,226.6072223690727,-52.879095056613906
812,225.77585183466013,-52.8481248065462
813,225.66410959370518,-51.16242095178098
814,226.3994738743046,-51.58771748008588
815,227.16640245288997,-51.85074480321843
816,226.60050790884267,-50.152430927272725
817,226.98681900877958,-50.14418651564821
818,226.91224554067,-48.68777411523728
819,223.79174962341466,-49.38096643813455
820,222.97899596499326,-49.61048778318793
821,223.63780681522687,-49.416229473388036
822,224.23332768971483,-48.97392580029189
823,224.14419707711804,-48.478917789814524
824,224.14513910410386,-48.80735814070837
825,223.6186233514774,-46.91519535844042
826,223.52186094842764,-45.10475071802668
827,223.23062054186994,-42.89645495137899
828,223.50063668441322,-40.27675799187648
829,223.68105957064495,-37.34367452136618
830,224.1455951019048,-34.58410097577341
831,223.59545318448377,-33.010747050990396
832,223.87756671505457,-30.956878448898806
833,221.74378640057918,-28.615676760459902
834,221.27112340312146,-28.767396103369837
835,219.45254273071714,-29.573337552280847
836,219.50758404707688,-26.713731995845777
837,219.33684389522904,-26.725445510776396
838,217.38092789818447,-23.7122585373967
839,215.82862418087777,-20.777369842633085
840,215.36647760357738,-18.051787301490446
841,215.83558190474486,-15.989494431236468
842,213.86524018631297,-15.304825878117436
843,211.38764103920272,-12.283270618226915
844,208.98425123864533,-10.716894695883258
845,208.8352415592838,-8.705665094819683
846,208.44308407339742,-6.559305278504199
847,208.86449475465557,-5.193178168025603
848,209.1473100406542,-3.4433644120987528
849,206.78052847419647,-0.90036438807984
850,206.1745419537892,1.1931386678948215
851,206.49544442119333,3.7275676494457493
852,206.7286167456965,6.708362454921487
853,204.14492047735115,8.627895146336705
854,204.03136264262295,12.803115687427319
855,204.42330459437827,15.133707135418552
856,203.98736769659462,18.15599886143295
857,203.78706259041581,20.463688415351335
858,202.59886332655137,24.043575455626204
859,202.35542050997174,26.935871298914567
860,202.0351306809295,29.323418820113556
861,201.53452917921484,31.749606846447
862,201.47702253772778,32.83564903362063
863,200.8788431974043,36.28630007089345
864,200.8225953760274,38.92610997797917
865,201.08967497554644,38.08306170048792
866,201.14052393202135,38.12997460006121
867,200.92575070244897,38.51419119266357
868,198.56591655169234,38.91616194155273
869,198.7309110373642,38.73409716794277
870,196.10847434510382,38.637939562996415
871,193.64702229401047,38.68604850161246
872,193.0806387450552,38.37974738559829
873,193.1706737852985,38.290482993343886
874,193.30546768078202,38.65543609579023
875,193.1752563641559,40.04407234092987
876,191.18593169651,38.58163760429667
877,190.7845168387152,39.10780698857507
878,191.11431346353308,38.76757082333426
879,191.51099428967348,38.44267595361376
880,191.45709715636258,38.24965208863367
881,194.27714778265508,37.50627622178452
882,194.92201588002223,38.091953712741635
883,195.7741459131874,38.328367855639875
884,195.52712951735393,38.06304050232022
885,195.40401238554375,37.119096368777285
886,195.75008422527662,36.415615552093556
887,196.39938490308398,36.84197784401068
888,197.02445909030857,36.042473671650846
889,197.17114330046698,35.67858800363087
890,194.84554432663523,34.47824827217436
891,197.07631451851535,32.88705526476263
892,196.6829415307589,32.16044207156486
893,194.89173539783187,31.89075779616554
894,195.25552854112814,30.8204859316648
895,193.44533220241647,30.059632308308693
896,196.04457553686225,30.109408342196904
897,197.41710044502182,27.970351551837247
898,195.62731206981013,26.548285321727782
899,193.02863303571422,26.669952382857304
900,192.75035451008236,26.28842532872915
901,193.27435307649034,26.004791119213156
902,193.92043831242677,25.057823518114297
903,196.6964039129441,25.638120285640642
904,196.8736817318989,28.02194647032776
905,194.9509251506336,28.88216102422082
906,197.8914214746164,29.131670001454076
907,196.48396977892855,28.767393769360748
908,197.00731494219895,27.986271771988555
909,197.44792846345513,25.18860305526514
910,199.82264440868653,24.374107760831134
911,199.95257714409334,23.017044735106104
912,200.81176886938002,22.35652431381864
913,200.3805404046331,21.181347472535926
914,198.13009670392424,20.73368779336347
915,196.17136175391988,20.830585447447653
916,196.89424137770752,19.1624749343483
917,196.57000863708893,18.365139693966896
918,196.9042144227607,17.378978463913814
919,196.69933476790777,17.0591309281208
920,197.32065708713336,18.855439025285147
921,197.21913125581042,20.16300358341243
922,194.37449557989817,18.481757352913434
923,192.3482313138507,21.352298585692633
924,192.41739526429228,21.18108758348005
925,190.41551652094714,18.900521912738476
926,190.15435143494673,16.93297001084803
927,190.0832481844298,14.291474847083284
928,190.3985055296306,15.067832343395539
929,190.14846799031304,13.027556807338415
930,189.9428670116087,10.097423546251214
931,187.93708321133363,10.233260308151465
932,187.7969872201766,11.329900787337074
933,190.11620790461396,11.807322351368391
934,190.77993292518934,13.421508711030102
935,191.81466719768198,16.781037202170406
936,189.96686048245564,16.584497890806492
937,189.95637780372712,18.494137014090462
938,192.42986851081452,18.256378062928903
939,193.81336869500123,17.588848151167824
940,194.23616764155435,17.074061269644222
941,194.35542978502622,18.17467348693732
942,196.7935645738982,17.763113635173394
943,199.19099976936798,18.392433404120172
944,201.5718941339013,18.761066159264143
945,201.6566967376825,19.58291365493219
946,202.07414561706813,21.12194482841302
947,201.9355640149678,20.065890785537178
948,199.67112253766342,20.53424439750469
949,201.86695752752058,18.420140864239105
950,199.60127998700452,18.14109007116653
951,199.236873884583,15.710827768631736
952,196.90439552064447,13.560052908228169
953,199.10323252622672,12.125141953927761
954,198.863284358319,12.146380451743607
955,199.2125838679696,11.933294761719104
956,199.51378731828308,13.05275056259573
957,199.61201500029279,10.916267640100955
958,200.7266873855365,8.392842953500361
959,200.80604808643105,5.876202759664984
960,201.14488011624715,6.751508782290844
961,201.48625865834245,4.524846043274744
962,201.3452841022941,3.439165247840275
963,201.7622599510484,0.9056340190558905
964,201.5475770356874,-1.4612725277396255
965,199.14469260199746,0.5210460468596614
966,199.1170238004317,3.580303878322874
967,199.49345879893968,5.351921282770966
968,201.7095892489081,7.710262852590496
969,201.64473530095867,9.907383814719658
970,204.03749307304332,10.154539565571362
971,206.6421678640837,10.918312708768033
972,207.12674816558948,12.46501768022436
973,206.99843578540134,14.893080138574067
974,206.79458183995573,18.120845525642665
975,206.91164709235127,18.666540948522815
976,209.36534224788932,22.602104865533523
977,209.81842835191273,25.871170062852777
978,210.11359229406068,28.376466544266194
979,210.19978007468265,29.43822841895478
980,210.62649722941623,31.049348042021663
981,207.91101023126132,34.48145477009197
982,207.71824555101608,36.779536387310394
983,207.86300434322095,39.51538086707197
984,208.16798884840333,42.54926269598682
985,206.0412175915461,46.50148029109509
986,206.0377224400528,48.82130649054673
987,205.89964209242214,49.4615374607242
988,203.12539331554487,51.891126537192605
989,202.83211048577192,52.52961102764439
990,204.8342525659595,56.5624031326334
991,205.13067386543077,60.87615819291931
992,205.293876284001,63.96029349390236
993,207.45992275676835,64.39000731951737
994,207.64547082666974,67.43874245780961
995,209.94192696150276,68.20773545183997
996,209.78237857318697,69.38491110939188
997,209.8327929542228,71.77865070516364
998,212.02103908551686,75.44695622796986
999,214.58781017819746,77.15026933983152
1000,216.43339764639725,77.68501533220031
1001,216.3447837276455,80.37794640970617
1002,216.63256478445254,82.36718284244394
1003,217.27602666875362,85.25832657054835
1004,217.079718263342,83.34959219904384
1005,219.31466446052218,85.52378069721219
1006,219.28255592703547,87.37424110776497
1007,221.22376783937426,89.27071944961745
1008,223.25135225866507,91.12111846719984
1009,223.8245144917893,94.48786554108834
1010,224.02365022595325,97.74652491556934
1011,224.42949039255961,96.90715618039039
1012,224.37784498707657,98.92861246665402
1013,224.86493878533997,100.51188989724378
1014,227.29930677071982,100.69303325550572
1015,229.0739535663305,100.51863712334942
1016,229.26125614960446,100.57747037191263
1017,229.567266199541,101.57438973918714
1018,228.94837890526836,103.95936406262271
1019,232.13753220876035,105.6993764626809
1020,232.29076515172892,105.68588798914614
1021,232.3869685627226,105.41424288643084
1022,235.4650158706967,108.66065941299208
1023,237.89599710933675,105.69041860731042
1024,238.0766051808853,105.45913089543441
1025,239.8262651509446,105.44508828517726
1026,240.1013457115539,104.94767913700579
1027,240.22469836319445,107.65666690668024
1028,239.87289620594987,106.79587652165343
1029,240.0284163242457,109.72975695418694
1030,240.21382470566598,112.14804682000957
1031,240.56082281802585,113.01131480622767
1032,241.24664921592117,111.96229022378397
1033,241.41793692492595,111.3432991874578
1034,241.22003593963925,112.23223260195756
1035,242.73747484333362,111.93272387209255
1036,244.93552142805808,111.73308785063782
1037,245.18860416378524,110.12951050262951
1038,244.82919785337512,107.47677264640679
1039,245.24372587138103,108.11049597821503
1040,245.27164940073826,106.64095817780316
1041,245.39408052401453,106.06903340058506
1042,245.30796611172246,108.71698963528401
1043,245.50589418249092,108.04235835004441
1044,245.38057442494974,108.32061342786992
1045,245.55049352374482,107.81991173326516
1046,245.7648910723902,106.95209726306348
1047,245.61854889049937,108.37183176748665
1048,247.95922641820255,109.0150683194026
1049,248.02460458744696,112.14190439989815
1050,250.70094989761301,109.9511500961154
1051,250.82021866024766,112.4317362825032
1052,253.7889625418775,115.26248020292691
1053,254.00747513134226,117.01203346782606
1054,251.40923002821015,116.96636972985381
1055,251.30332584483142,117.26520464443698
1056,251.5131309654179,117.21378004450501
1057,251.5912496436395,119.78833778012093
1058,249.49050406086127,123.06930765047537
1059,250.0005009971722,124.81349017558419
1060,250.088329069713,121.62950735505338
1061,250.10064917522934,124.02995618670651
1062,249.9548530228701,126.21316939857427
1063,250.42719247467224,128.5174129667076
1064,250.77263191255722,131.1970282291956
1065,253.17358845247512,132.2617147335514
1066,253.32486557982645,131.60783738765437
1067,250.5128108708573,132.33211566878938
1068,251.10063743783562,133.40730996425452
1069,251.30608688566758,134.01054095964093
1070,251.13397814167635,136.95349996640167
1071,251.46800439558564,139.4779516181466
1072,251.58929697705003,140.6873180203968
1073,252.15376515118857,140.7432629046715
1074,252.48467798605807,141.21875238264167
1075,252.4638031577581,144.7844341424256
1076,252.30164133151914,145.43709948366438
1077,251.96646116829479,145.18239706042078
1078,252.23673672097357,146.12629987718066
1079,252.5342187769547,148.08861968732555
1080,252.72920247063743,150.0056343567687
1081,255.4182999398916,150.39946349107086
1082,255.79358039694753,151.63947419734504
1083,255.429885223212,152.30651398023173
1084,255.48332489365063,152.63331726787527
1085,258.218641317574,152.71281635812804
1086,258.3420586133389,154.27955634517542
1087,258.3132899512547,156.92109081488076
1088,261.2443065442717,157.43448613312813
1089,261.96511432502126,157.7223813163864
1090,262.48680082303036,158.48827317995594
1091,262.5717999430057,158.85864230859698
1092,262.78420190155254,159.59081341115441
1093,262.50405866182797,162.53912093533324
1094,262.39317786958657,163.6986941814974
1095,262.72019839248054,166.75394467481948
1096,263.14107749811956,168.52856768985515
1097,263.17281773493926,169.06405716614404
1098,263.2996452559591,167.51922609949852
1099,263.64494564238254,169.21194280150476
1100,263.9313184042731,172.30452339211158
1101,263.9050937407176,173.00983162050764
1102,263.90538661278055,172.04434813266903
1103,263.67392685889223,172.19772035727925
1104,263.9285886842108,172.68694216615168
1105,264.42910259903914,171.01792821897027
1106,264.3809331260871,169.94863544097356
1107,264.37595676306586,169.00125243862564
1108,264.4695140770354,167.74402714316952
1109,264.327656138961,165.76698754770914
1110,264.4807626243182,163.79447837169747
1111,264.73239679254107,165.001678381167
1112,264.89468416366594,163.75858257960653
1113,265.1363264400016,162.37314459576493
1114,265.2074922269646,165.11915794697939
1115,265.6187258531568,165.4737618548752
1116,265.6984418785623,168.05390496434492
1117,265.77472641773346,168.14381054098413
1118,266.6623385726936,166.514031549872
1119,266.7502725164883,165.39530181499265
1120,266.8019903981057,164.13796396902876
1121,266.8741953036383,163.18659659247854
1122,267.0185875262375,161.59418228147808
1123,267.34936366179414,162.0231412548581
1124,267.16838966155706,162.62765972300048
1125,267.6041567946147,162.989444154846
1126,267.7559652574618,164.07898330229685
1127,268.063446112493,164.54440190208402
1128,268.32657599337625,165.23468105935734
1129,268.4240136187007,165.06822210301982
1130,268.46494617458643,165.3465378616883
1131,270.7234182416329,163.04069679913187
1132,270.679862054219,163.83052824437763
1133,270.30000859870256,164.7286307470272
1134,270.23108623143975,165.1011539936799
1135,270.4304096597097,165.58480891721575
1136,270.58586649099243,166.41509582919986
1137,270.575386532614,166.4455641543391
1138,270.8877701022302,169.90255548074757
1139,270.8180941086501,170.214650913662
1140,271.08870577529103,172.37012267993185
1141,271.201167366244,172.4812342902148
1142,271.4001770786082,172.95082838324507
1143,271.31063775432193,172.99474374907982
1144,271.7457841656809,171.0459875116681
1145,271.9097238586672,171.31659175034383
1146,271.83315170060024,172.0824743403487
1147,272.17800369107835,172.5968858585234
1148,272.2662092428459,172.5043555623918
1149,272.1345789930254,171.98770893148856
1150,272.3391918509698,174.85082480879728
1151,272.830663361229,175.51873092411358
1152,272.7820878616205,175.74929148775337
1153,272.46041505475597,176.20377102430044
1154,275.25379748537694,176.76156299376865
1155,275.64873275382973,175.38127665583335
1156,275.7438316595549,175.28326767439546
1157,275.74140825381545,175.56254824654727
1158,277.61967145854084,175.39620501904676
1159,277.4115586830053,176.2361231316801
1160,277.6687762292844,179.4338784081606
1161,277.8278692362442,179.40197656306057
1162,277.7275923672568,180.50089202651637
1163,277.60297671907665,180.70700886048613
1164,277.97166747272803,181.00774146186689
1165,278.0046215192488,182.05340041886106
1166,278.0164430565913,182.85234111711338
1167,280.94314574823534,182.43353771505096
1168,280.77167394233186,181.8310420351188
1169,280.8594678132423,182.15308294479513
1170,281.4704145557135,181.65321219771144
1171,281.1994087062974,181.44456732339734
1172,280.9545206835612,181.82928798414122
1173,280.5460632406605,182.27142483612178
1174,280.697626466167,181.99180689683098
1175,280.70714591635874,181.62722619975858
1176,280.86193531245414,181.70837337842192
1177,280.8753655043001,181.81708176216935
1178,280.45438315321456,181.2392524702334
1179,280.18453269429756,181.69862191893324
1180,279.98143596970937,181.3100259577979
1181,280.19170375744363,178.33978811041553
1182,280.0188205015271,178.0556941462175
1183,280.2723438767864,177.15643751716098
1184,280.05566591781326,177.269784658315
1185,279.6698066110231,176.73104381781127
1186,279.42055595737406,176.293004430026
1187,279.45794470420975,175.98008929799613
1188,279.4067507763402,176.33159852210778
1189,279.37107683746797,177.97404862726728
1190,278.9409174135112,177.1803682986065
1191,279.0994835424138,177.53570755916792
1192,279.03267252974774,177.43558250267168
1193,279.3503501959516,177.3790634262466
1194,279.50412406295953,176.97465608237857
1195,278.9778640467142,174.03756201848583
1196,278.72451193865487,173.59667210806248
1197,278.49208662544464,172.93304316270147
1198,278.6881646517788,173.9188097806452
1199,278.55612626677856,171.46396363315034
1200,278.54319640329607,170.89172534539267
1201,278.84831783701543,170.40831274876885
1202,278.51855863170204,172.1942544579692
1203,278.5238667444957,171.5553508876806
1204,278.54908895307074,173.60996839551862
1205,278.6537657714435,175.13150488144814
1206,278.84083426569464,177.37962726363014
1207,278.9000872454228,179.21585157467626
1208,278.70295176883974,181.64396201380316
1209,278.53913587402025,183.93724051108285
1210,278.34384636615926,182.66140565988357
1211,278.01788632155245,184.52725465600156
1212,278.0162681566643,186.17318705068408
1213,277.51693275164894,188.46947431372263
1214,277.35133648773115,188.14325307581038
1215,277.22094302371914,190.5009604995268
1216,276.9878429864616,187.61924315514563
1217,276.91123848551257,190.28083917433156
1218,277.0480190291489,192.35858993814838
1219,276.43332813528406,194.07781448484621
1220,276.2122902935531,196.71866081369467
1221,276.2035432636358,196.3174481427254
1222,275.61636079866435,198.74057640807018
1223,275.2182910972665,201.00742890394594
1224,275.3232369513173,203.72369062503148
1225,275.2207125919772,203.77094323871523
1226,275.0205628891752,206.3386044599999
1227,275.18517716316654,206.08203559236352
1228,275.1150329040401,205.58391566970278
1229,275.19188471075205,203.35905322125893
1230,275.4142698571515,204.34077547145563
1231,275.151627373363,206.76689849440308
1232,274.99573559175957,204.11851922929336
1233,274.91713660971277,203.9939644311345
1234,275.016239976567,204.0790931811933
1235,274.91181984719174,203.7155147204064
1236,274.3568524301857,203.24574726490312
1237,274.3512404190559,205.44244067443634
1238,274.50170448188265,205.38852345273358
1239,274.48647444575334,202.9945007847634
1240,274.39272855602826,203.43536226441566
1241,274.3294026082101,203.62336553617982
1242,273.8121704846761,203.8649309898605
1243,273.9333253845576,202.36967561331167
1244,273.7562429762007,204.40124174159686
1245,273.4123461471886,204.3542967021706
1246,273.3120139916947,204.27895164026737
1247,272.80598439545463,203.27602869400525
1248,272.8108127846595,203.5947516949859
1249,272.6974429784508,201.77311884008876
1250,272.5720218547219,202.45332052760875
1251,272.3119177740061,202.69119802787884
1252,271.9141096886686,202.80447121022232
1253,272.36980191422174,203.04548575421973
1254,272.18619877324807,202.97633536308487
1255,271.8832964669185,205.41698990015746
1256,271.75301653945417,205.99533610936444
1257,271.7457685238884,206.49123555462404
1258,271.9890073338108,206.69323227512095
1259,271.5936806508807,206.49003205518645
1260,271.401979496962,206.48202794730562
1261,270.9491820188254,206.71965975690867
1262,271.69173878926387,206.3820782337676
1263,271.20158777308876,206.5450764157279
1264,270.9836008098203,206.68950891567903
1265,270.8705519439987,204.60511508813497
1266,270.73571289576194,204.4322864669063
1267,270.33787988364844,205.2888001492596
1268,270.1525921114651,205.39726747261855
1269,270.18585223858315,205.69191484717933
1270,270.04637863164464,204.2179479178504
1271,270.17007357826805,204.59700763023972
1272,270.4862011171592,204.39773135671018
1273,270.38417563474735,203.79409162204163
1274,270.26763977744577,203.7469962986363
1275,270.1797603584699,203.66255805880283
1276,270.22665081293474,203.54658615293312
1277,269.8070415601233,203.736043857788
1278,269.9368631280144,204.2358583190888
1279,270.0809365302354,203.867804910101
1280,267.85008194228726,204.244860429154
1281,267.46678193362266,207.36428615047734
1282,267.5773755878879,207.21622941866102
1283,267.54465567765436,207.28714292081924
1284,267.70936087884553,207.79348767606788
1285,267.9626571186021,208.50910461212464
1286,268.2778513626383,208.86215508865152
1287,268.3011221643277,209.4452928243144
1288,268.41198721295285,209.58865356528776
1289,268.22395364242925,209.8090308601177
1290,268.314921269725,210.10836469574264
1291,268.0802604136089,210.10153912335034
1292,268.17852596291345,210.11568175079736
1293,268.5460376125188,210.00091105777028
1294,268.28900508287956,210.13559413823958
1295,268.2240293898004,212.90319296700568
1296,268.3348742603311,213.20232836312368
1297,268.32787244496103,213.66872125674047
1298,268.07548598545856,214.8319232705909
1299,267.6387235026811,216.88309719496573
1300,267.27419307465595,217.2668518918898
1301,266.81428646069713,215.77686732606966
1302,267.13369944894646,216.45468450419602
1303,266.64925297492715,216.5067245150697
1304,266.70695695301305,216.8038148723664
1305,266.35975250590303,217.52115287391985
1306,266.3470663319895,217.91085147607942
1307,266.454424736356,218.31101040706744
1308,266.3332483422575,218.3647853303847
1309,266.3919536949629,218.54934472115707
1310,264.06032036262076,221.98074244436714
1311,264.2052434938319,222.4919719847714
1312,263.67258644067215,223.10385121911418
1313,263.76823641856095,222.67072081181635
1314,263.3840073962921,223.29618091896074
1315,263.5488727215301,223.14610085946867
1316,263.72089730916423,226.14243552226435
1317,263.4718783360353,226.00318924070024
1318,263.140014137989,226.428451104622
1319,263.13671536001357,227.16914568429408
1320,263.29334415659736,226.97469410431324
1321,263.1223542601481,229.7715093481089
1322,263.14524151105763,229.9422444077789
1323,262.76343683399017,230.2515419108668
1324,262.5780241145736,230.31994603555268
1325,262.51891864616647,233.0572261233036
1326,262.3655949655603,232.5697527866012
1327,261.9184923834115,232.71007845103216
1328,262.239173473424,233.66587863241003
1329,261.59049329349153,236.5042905686823
1330,261.131647961903,236.28772219840332
1331,260.9123348849643,236.07503354114817
1332,261.20072516863047,238.54818532373974
1333,261.10694232946616,238.9078715707788
1334,261.1381354144364,238.83205187608613
1335,260.70622696354224,239.21714506197196
1336,260.76343560991506,239.90947275299874
1337,260.90210399191074,240.25316101847048
1338,260.6061302656774,240.4304254163248
1339,260.1578317028764,243.17435385148744
1340,259.70280481546763,243.44265834100833
1341,259.6014696217857,243.41533907447635
1342,259.8872179915328,243.40796898544642
1343,259.4113453657451,245.9015722842879
1344,259.17927161337974,246.6744416958879
1345,258.7336280715445,247.4221779972643
1346,258.67438876359836,247.29207246687548
1347,258.64797459210575,248.67269240658058
1348,258.52287970296817,248.80807928334372
1349,258.48808793009755,251.07554494992743
1350,258.24713754132245,251.12817533905266
1351,258.58751088633966,251.1358074418885
1352,258.22624091695957,251.3493846368775
1353,258.13856402810745,251.73538164054088
1354,257.7685014446139,251.79279398246416
1355,257.61475455108746,251.5205803494162
1356,257.35233592520296,251.34857639805222
1357,257.456302853398,251.2925152443048
1358,257.07933774591044,251.41199885006722
1359,257.0358789254335,251.7011973577513
1360,256.8507400206123,251.42887951843122
1361,256.69174738319697,251.52505770433834
1362,256.4643779085265,251.72858567539143
1363,256.62902742351207,251.94361677971094
1364,256.5486197962639,251.56746495348523
1365,256.36270250990924,253.49414403213893
1366,256.48678979419435,253.6485678103222
1367,256.56997353683835,253.17236219672955
1368,256.1796300624855,253.0057612941691
1369,256.14174854369014,252.9253640746742
1370,256.1208908384587,255.0198006419656
1371,255.80092556826267,255.31107381955445
1372,255.60236261324337,255.72401228168422
1373,255.54410301787473,255.80609170073055
1374,255.43529200406377,256.03621768689516
1375,255.53410643472307,256.0220284937839
1376,255.02319380248338,256.0667216456752
1377,255.31323269395492,255.54066692054653
1378,255.03765631518812,255.23307178975014
1379,254.91368363246104,255.55697645406414
1380,256.82015888012046,255.3720439891597
1381,257.19609643534585,254.83452761257607
1382,256.92745377443856,254.86516284101668
1383,256.7967682758942,255.63444324589324
1384,256.8034491202638,255.0717456933236
1385,256.33637377694356,254.5442056170462
1386,256.05883994533434,254.4082515095366
1387,253.52821855326948,254.2661864074141
1388,253.21029459061182,254.21068719499323
1389,253.22770672878426,254.62545837716087
1390,253.30631443227512,255.21891801867855
1391,253.240324786383,255.62667668692094
1392,252.97217149160664,255.50908821253077
1393,252.6847959516168,255.33631597722774
1394,252.6735244847214,255.5958635990575
1395,252.6986402509647,255.89569089764734
1396,252.75752897057154,255.94201627779577
1397,252.78549756969653,255.7521785989575
1398,252.73318567373965,256.0835268257677
1399,253.02453407865593,256.5343781314325
1400,253.17452856269225,256.6059884071749
1401,253.39531638095784,258.60723126868777
1402,253.16561354540787,258.3440594672585
1403,253.43901903308242,258.52523708133344
1404,253.1972824431805,258.3720481080502
1405,253.083126617243,258.04978246953533
1406,253.00477541138468,257.97372106612414
1407,252.82206250429005,258.1249671765202
1408,252.9727635340875,258.1701402419674
1409,250.3198829227092,257.9890589194134
1410,252.79578786966556,257.62933711671724
1411,252.9467281009637,257.6875139439673
1412,253.247597220808,257.58050681919815
1413,253.04331761310704,257.55912244764227
1414,252.92205617177464,256.97632015363695
1415,252.4027780597557,256.6881391311897
1416,252.4711772222977,254.05855557745875
1417,252.570707205033,253.84475055750238
1418,252.7280080478273,253.63716642597032
1419,253.13945087873452,253.3279928383388
1420,252.6591055280122,253.45428656686494
1421,252.24859301342866,253.51392653843985
1422,252.4408983910763,253.44880840118742
1423,252.98745481589754,253.19172509997242
1424,252.09745842998794,253.215770846086
1425,252.03157323182043,252.94399640976678
1426,252.08573149621554,252.97720799944398
1427,252.1002025439344,252.46950818281147
1428,251.59967146921622,251.86328207887607
1429,252.1670365597001,251.5232025452984
1430,252.19721070621688,251.80168769280917
1431,252.23713706700485,251.91563636341377
1432,251.7877732719281,252.29598957917943
1433,250.01272251685256,251.93473156969895
1434,250.05774760781108,251.89044313593953
1435,250.22074531847747,251.17247137442035
1436,250.18011581355316,250.9608891717689
1437,249.90075957113856,251.06708058799825
1438,247.53792620761993,250.79855100653583
1439,247.93696643965043,250.43998909748595
1440,248.4044122875404,250.12616286863897
1441,248.37742765040403,250.5053339656418
1442,248.63346598744565,250.47259973296394
1443,248.82237805600863,249.4831364845213
1444,248.86096705828922,248.19883752243263
1445,249.2340462298928,247.85989284009173
1446,249.1388027984798,247.49187132671938
1447,249.63393284809547,247.21905634715168
1448,250.03124082971198,247.1348672302367
1449,250.0167065111965,247.03714308855496
1450,250.20660768153513,246.70456165564724
1451,249.95785469378268,246.00950125157868
1452,250.31273253997514,244.9712090450464
1453,250.20992900823086,244.890821402063
1454,250.36534713409515,244.43867346395265
1455,250.47677700141278,244.8024117119795
1456,250.64478854841352,244.23645947381905
1457,250.51283728258792,243.23713665678488
1458,250.98760045873382,243.004813061936
1459,251.3200521681957,242.59525910036965
