,0
267,-39.27172311354168
268,-38.2437179461291
269,-38.58069369987923
270,-38.095258721359286
271,-35.47297759823953
272,-37.155985670017316
273,-36.332934170325785
274,-35.77263499560524
275,-36.70810547292339
276,-36.8015661535909
277,-36.57822309729707
278,-37.155545021594875
279,-37.31832562140667
280,-36.44973323268213
281,-37.271127020910335
282,-36.50889818091338
283,-36.88438917364586
284,-37.46226674283641
285,-37.28972480665597
286,-35.07826493192795
287,-35.02284987619361
288,-33.73437345106293
289,-34.03881426735082
290,-32.20988340874421
291,-31.43357267113353
292,-31.756156299932094
293,-32.050593740352845
294,-32.122838333692215
295,-29.825497698063245
296,-29.64121514617149
297,-27.424418807608557
298,-24.65122575051836
299,-26.276958605224873
300,-24.36360661149898
301,-25.212997818142476
302,-24.98277170788698
303,-25.524468285649583
304,-24.27283703782962
305,-24.2915558701434
306,-23.985217383221705
307,-24.624606748758826
308,-24.455113261095658
309,-24.893512254832704
310,-23.67555410069779
311,-22.838103820025648
312,-23.564017865707385
313,-23.831247529366614
314,-23.611299031231166
315,-23.918837581638126
316,-23.367793104199915
317,-24.2095184589367
318,-25.163796492805965
319,-22.26753796486089
320,-22.722476442493498
321,-23.809349702975798
322,-20.440960184278264
323,-20.009256785232136
324,-16.896118170042893
325,-17.426813826223977
326,-16.27696999119657
327,-16.65713503017269
328,-16.517870577801173
329,-16.36545669639463
330,-15.670768405720978
331,-13.2708680581107
332,-13.57574135685065
333,-11.809143283163714
334,-11.325802129014614
335,-11.011546777083895
336,-8.53588097241764
337,-9.12030217299177
338,-9.140960912947975
339,-6.662278467750741
340,-4.2127014427810145
341,-0.1641190075276586
342,3.1826022071580655
343,2.838014119290664
344,4.9285261261984585
345,7.646123501639381
346,8.303182802432504
347,10.646318555695935
348,10.738595676621143
349,11.139750020136773
350,11.759706913461043
351,15.987215565009569
352,19.33758522032149
353,22.07698962714993
354,25.045486914005377
355,27.714885166518105
356,27.494406665884927
357,30.383278959491008
358,31.598277177815294
359,34.17879135550584
360,34.626812018987174
361,34.253882827879366
362,33.68043782843321
363,35.72616261217934
364,38.77452630655706
365,39.63720970044692
366,41.32124491880161
367,40.45865902503812
368,41.643150791789964
369,41.7001616021173
370,41.486380009517774
371,38.586068370571454
372,42.39090205565107
373,41.455919948105695
374,43.619613546166185
375,44.72868542258107
376,47.667502884316534
377,48.10838639428039
378,48.66206961400383
379,48.555470011801056
380,48.35396712164996
381,51.758596947308604
382,50.144742550909044
383,53.079914427293254
384,55.64010153983779
385,57.71006531535958
386,56.97125257172758
387,59.02544783382198
388,59.07676591101437
389,61.084556861828815
390,61.41240340436686
391,61.547848860905276
392,61.28166820408887
393,62.079761243846676
394,61.92286994789271
395,62.00820122275232
396,63.100122276464724
397,61.737028173397995
398,58.539056169902075
399,62.15284191344268
400,60.15846163113194
401,60.175224816193065
402,62.16088180153059
403,65.09626434030281
404,67.00244518201427
405,67.09311776576678
406,69.07475730190663
407,72.4012284118407
408,72.3666204061201
409,72.03408522863187
410,73.47864500586847
411,74.196786139185
412,74.54544378163314
413,76.72961043893206
414,76.41341281527433
415,78.39936199689359
416,80.71071767814605
417,83.09907933102417
418,83.09181631238512
419,83.05654699296039
420,83.46629811886149
421,85.74240635099812
422,83.03452355422722
423,84.92443269902734
424,82.6245937072089
425,85.46098561748063
426,87.09739437661126
427,87.22586780058326
428,90.20965694180565
429,90.0177429597836
430,90.72669690250164
431,91.09246020068738
432,93.02319497867576
433,94.47284981799368
434,94.56688484962586
435,96.61459017432962
436,97.03382993101825
437,96.66881102123072
438,99.29608502332994
439,98.71623042461866
440,99.51321259762265
441,99.14497820731847
442,100.07045672678862
443,102.68204689195827
444,103.20173004032202
445,102.24388928046808
446,102.69897728539848
447,103.67369329651211
448,106.23147001817836
449,108.79452533907032
450,107.8026461012737
451,108.01219246674323
452,109.05579366122433
453,109.12296324213841
454,108.78768620613496
455,109.08312289690606
456,111.45661586490813
457,112.00053862230999
458,112.69018331680458
459,113.5669852024504
460,115.4607687746595
461,117.83632504092898
462,120.49284363500998
463,120.2812895897898
464,119.94497524465707
465,122.2892229109692
466,123.45043750276416
467,126.26479763928616
468,125.79845231005474
469,127.33614100623801
470,129.63569218551868
471,132.3542160382771
472,130.14169039803724
473,133.21175046461946
474,132.86071982524174
475,134.5722490822378
476,131.34881307469192
477,132.73483452330697
478,135.29190371287757
479,135.739405116999
480,135.42274707611168
481,133.63674557271293
482,137.87260882412392
483,138.5581759948376
484,138.8341144972173
485,137.84634579703786
486,138.09176066836665
487,139.20661470846696
488,139.81390015836234
489,140.04253064207114
490,140.3797396284218
491,142.43935760000812
492,145.55380008201178
493,147.7848571171702
494,150.44067033212954
495,150.25128077314753
496,151.6924888952134
497,152.75922413420795
